timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2026/05/29 23:11:29.005, 0, 100, 0, 73429
2026/05/29 23:11:29.007, 1, 0, 0, 73475
2026/05/29 23:11:29.008, 2, 100, 0, 73429
2026/05/29 23:11:29.009, 3, 100, 0, 73477
2026/05/29 23:11:30.010, 0, 100, 0, 73429
2026/05/29 23:11:30.011, 1, 0, 0, 73475
2026/05/29 23:11:30.013, 2, 100, 0, 73429
2026/05/29 23:11:30.014, 3, 100, 0, 73477
2026/05/29 23:11:31.015, 0, 99, 48, 73429
2026/05/29 23:11:31.018, 1, 99, 50, 73475
2026/05/29 23:11:31.019, 2, 97, 45, 73429
2026/05/29 23:11:31.021, 3, 98, 46, 73477
2026/05/29 23:11:32.023, 0, 98, 38, 73429
2026/05/29 23:11:32.024, 1, 98, 38, 73475
2026/05/29 23:11:32.026, 2, 69, 28, 73429
2026/05/29 23:11:32.027, 3, 98, 38, 73477
2026/05/29 23:11:33.029, 0, 100, 20, 73429
2026/05/29 23:11:33.031, 1, 99, 28, 73475
2026/05/29 23:11:33.033, 2, 98, 30, 73429
2026/05/29 23:11:33.035, 3, 76, 31, 73477
2026/05/29 23:11:34.038, 0, 100, 40, 73429
2026/05/29 23:11:34.052, 1, 100, 40, 73475
2026/05/29 23:11:34.054, 2, 98, 37, 73429
2026/05/29 23:11:34.055, 3, 100, 39, 73477
2026/05/29 23:11:35.057, 0, 100, 39, 73429
2026/05/29 23:11:35.059, 1, 100, 41, 73475
2026/05/29 23:11:35.061, 2, 100, 40, 73429
2026/05/29 23:11:35.063, 3, 100, 41, 73477
2026/05/29 23:11:36.065, 0, 98, 45, 73429
2026/05/29 23:11:36.066, 1, 97, 47, 73475
2026/05/29 23:11:36.068, 2, 100, 40, 73429
2026/05/29 23:11:36.070, 3, 100, 50, 73477
2026/05/29 23:11:37.072, 0, 98, 39, 73429
2026/05/29 23:11:37.074, 1, 0, 0, 73475
2026/05/29 23:11:37.075, 2, 100, 0, 73429
2026/05/29 23:11:37.081, 3, 99, 24, 73477
2026/05/29 23:11:38.085, 0, 100, 0, 73429
2026/05/29 23:11:38.086, 1, 0, 0, 73475
2026/05/29 23:11:38.087, 2, 100, 0, 73429
2026/05/29 23:11:38.088, 3, 100, 0, 73477
2026/05/29 23:11:39.090, 0, 100, 40, 73429
2026/05/29 23:11:39.092, 1, 100, 41, 73475
2026/05/29 23:11:39.094, 2, 100, 41, 73429
2026/05/29 23:11:39.096, 3, 100, 41, 73477
2026/05/29 23:11:40.098, 0, 100, 47, 73429
2026/05/29 23:11:40.099, 1, 100, 47, 73475
2026/05/29 23:11:40.101, 2, 100, 50, 73429
2026/05/29 23:11:40.105, 3, 100, 41, 73477
2026/05/29 23:11:41.106, 0, 98, 45, 73429
2026/05/29 23:11:41.108, 1, 97, 47, 73475
2026/05/29 23:11:41.110, 2, 98, 45, 73429
2026/05/29 23:11:41.112, 3, 100, 48, 73477
2026/05/29 23:11:42.114, 0, 98, 36, 73429
2026/05/29 23:11:42.116, 1, 85, 30, 73475
2026/05/29 23:11:42.118, 2, 98, 34, 73429
2026/05/29 23:11:42.120, 3, 98, 44, 73477
2026/05/29 23:11:43.122, 0, 97, 36, 73429
2026/05/29 23:11:43.124, 1, 98, 37, 73475
2026/05/29 23:11:43.126, 2, 98, 36, 73429
2026/05/29 23:11:43.127, 3, 97, 37, 73477
2026/05/29 23:11:44.129, 0, 100, 38, 73429
2026/05/29 23:11:44.132, 1, 100, 39, 73475
2026/05/29 23:11:44.134, 2, 100, 39, 73429
2026/05/29 23:11:44.136, 3, 98, 38, 73477
2026/05/29 23:11:45.138, 0, 100, 0, 73429
2026/05/29 23:11:45.145, 1, 0, 0, 73475
2026/05/29 23:11:45.147, 2, 100, 0, 73429
2026/05/29 23:11:45.150, 3, 100, 0, 73477
2026/05/29 23:11:46.151, 0, 100, 52, 73429
2026/05/29 23:11:46.153, 1, 100, 53, 73475
2026/05/29 23:11:46.156, 2, 99, 47, 73429
2026/05/29 23:11:46.159, 3, 100, 40, 73477
2026/05/29 23:11:47.160, 0, 100, 0, 73429
2026/05/29 23:11:47.161, 1, 0, 0, 73475
2026/05/29 23:11:47.163, 2, 100, 0, 73429
2026/05/29 23:11:47.165, 3, 100, 0, 73477
2026/05/29 23:11:48.168, 0, 97, 46, 73429
2026/05/29 23:11:48.170, 1, 98, 47, 73475
2026/05/29 23:11:48.171, 2, 98, 48, 73429
2026/05/29 23:11:48.181, 3, 98, 38, 73477
2026/05/29 23:11:49.190, 0, 90, 34, 73429
2026/05/29 23:11:49.191, 1, 98, 37, 73475
2026/05/29 23:11:49.195, 2, 98, 37, 73429
2026/05/29 23:11:49.197, 3, 98, 36, 73477
2026/05/29 23:11:50.200, 0, 98, 38, 73429
2026/05/29 23:11:50.202, 1, 97, 37, 73475
2026/05/29 23:11:50.204, 2, 99, 38, 73429
2026/05/29 23:11:50.205, 3, 100, 40, 73477
2026/05/29 23:11:51.207, 0, 100, 39, 73429
2026/05/29 23:11:51.209, 1, 100, 39, 73475
2026/05/29 23:11:51.210, 2, 100, 40, 73429
2026/05/29 23:11:51.213, 3, 100, 42, 73477
2026/05/29 23:11:52.215, 0, 97, 15, 73429
2026/05/29 23:11:52.218, 1, 98, 36, 73475
2026/05/29 23:11:52.220, 2, 97, 36, 73429
2026/05/29 23:11:52.222, 3, 100, 39, 73477
2026/05/29 23:11:53.224, 0, 97, 36, 73429
2026/05/29 23:11:53.225, 1, 98, 36, 73475
2026/05/29 23:11:53.227, 2, 100, 39, 73429
2026/05/29 23:11:53.229, 3, 100, 40, 73477
2026/05/29 23:11:54.230, 0, 100, 0, 73429
2026/05/29 23:11:54.233, 1, 89, 32, 73475
2026/05/29 23:11:54.234, 2, 99, 38, 73429
2026/05/29 23:11:54.236, 3, 97, 37, 73477
2026/05/29 23:11:55.238, 0, 100, 0, 73429
2026/05/29 23:11:55.248, 1, 0, 0, 73475
2026/05/29 23:11:55.251, 2, 100, 0, 73429
2026/05/29 23:11:55.252, 3, 100, 0, 73477
2026/05/29 23:11:56.254, 0, 100, 0, 73429
2026/05/29 23:11:56.256, 1, 0, 0, 73475
2026/05/29 23:11:56.258, 2, 100, 0, 73429
2026/05/29 23:11:56.259, 3, 100, 0, 73477
2026/05/29 23:11:57.260, 0, 100, 37, 73429
2026/05/29 23:11:57.263, 1, 100, 38, 73475
2026/05/29 23:11:57.266, 2, 97, 37, 73429
2026/05/29 23:11:57.267, 3, 97, 38, 73477
2026/05/29 23:11:58.269, 0, 100, 40, 73429
2026/05/29 23:11:58.274, 1, 100, 40, 73475
2026/05/29 23:11:58.276, 2, 100, 41, 73429
2026/05/29 23:11:58.281, 3, 100, 41, 73477
2026/05/29 23:11:59.285, 0, 0, 0, 73429
2026/05/29 23:11:59.289, 1, 100, 0, 73475
2026/05/29 23:11:59.290, 2, 100, 0, 73429
2026/05/29 23:11:59.291, 3, 100, 0, 73477
2026/05/29 23:12:00.295, 0, 0, 0, 73429
2026/05/29 23:12:00.300, 1, 100, 0, 73475
2026/05/29 23:12:00.301, 2, 100, 0, 73429
2026/05/29 23:12:00.302, 3, 100, 0, 73477
2026/05/29 23:12:01.305, 0, 0, 0, 73429
2026/05/29 23:12:01.306, 1, 100, 0, 73475
2026/05/29 23:12:01.308, 2, 100, 0, 73429
2026/05/29 23:12:01.309, 3, 100, 0, 73477
2026/05/29 23:12:02.312, 0, 0, 0, 73429
2026/05/29 23:12:02.314, 1, 100, 0, 73475
2026/05/29 23:12:02.315, 2, 100, 0, 73429
2026/05/29 23:12:02.316, 3, 100, 0, 73477
2026/05/29 23:12:03.319, 0, 0, 0, 73429
2026/05/29 23:12:03.320, 1, 100, 0, 73475
2026/05/29 23:12:03.321, 2, 100, 0, 73429
2026/05/29 23:12:03.322, 3, 100, 0, 73477
2026/05/29 23:12:04.323, 0, 0, 0, 73429
2026/05/29 23:12:04.324, 1, 100, 0, 73475
2026/05/29 23:12:04.325, 2, 100, 0, 73429
2026/05/29 23:12:04.327, 3, 100, 0, 73477
2026/05/29 23:12:05.328, 0, 0, 0, 73429
2026/05/29 23:12:05.329, 1, 100, 0, 73475
2026/05/29 23:12:05.330, 2, 100, 0, 73429
2026/05/29 23:12:05.331, 3, 100, 0, 73477
2026/05/29 23:12:06.332, 0, 0, 0, 73429
2026/05/29 23:12:06.333, 1, 100, 0, 73475
2026/05/29 23:12:06.334, 2, 100, 0, 73429
2026/05/29 23:12:06.335, 3, 100, 0, 73477
2026/05/29 23:12:07.336, 0, 0, 0, 73429
2026/05/29 23:12:07.346, 1, 100, 0, 73475
2026/05/29 23:12:07.348, 2, 100, 0, 73429
2026/05/29 23:12:07.349, 3, 100, 0, 73477
2026/05/29 23:12:08.350, 0, 0, 0, 73429
2026/05/29 23:12:08.351, 1, 100, 0, 73475
2026/05/29 23:12:08.352, 2, 100, 0, 73429
2026/05/29 23:12:08.354, 3, 100, 0, 73477
2026/05/29 23:12:09.355, 0, 0, 0, 73429
2026/05/29 23:12:09.356, 1, 100, 0, 73475
2026/05/29 23:12:09.358, 2, 100, 0, 73429
2026/05/29 23:12:09.359, 3, 100, 0, 73477
2026/05/29 23:12:10.360, 0, 0, 0, 73429
2026/05/29 23:12:10.362, 1, 100, 0, 73475
2026/05/29 23:12:10.363, 2, 100, 0, 73429
2026/05/29 23:12:10.364, 3, 100, 0, 73477
2026/05/29 23:12:11.365, 0, 0, 0, 73429
2026/05/29 23:12:11.366, 1, 100, 0, 73475
2026/05/29 23:12:11.367, 2, 100, 0, 73429
2026/05/29 23:12:11.368, 3, 100, 0, 73477
2026/05/29 23:12:12.369, 0, 0, 0, 73429
2026/05/29 23:12:12.371, 1, 100, 0, 73475
2026/05/29 23:12:12.372, 2, 100, 0, 73429
2026/05/29 23:12:12.379, 3, 100, 0, 73477
2026/05/29 23:12:13.385, 0, 0, 0, 73429
2026/05/29 23:12:13.386, 1, 100, 0, 73475
2026/05/29 23:12:13.387, 2, 100, 0, 73429
2026/05/29 23:12:13.388, 3, 100, 0, 73477
2026/05/29 23:12:14.389, 0, 6, 0, 73429
2026/05/29 23:12:14.391, 1, 100, 0, 73475
2026/05/29 23:12:14.392, 2, 100, 0, 73429
2026/05/29 23:12:14.393, 3, 100, 0, 73477
2026/05/29 23:12:15.394, 0, 5, 0, 73429
2026/05/29 23:12:15.396, 1, 100, 0, 73475
2026/05/29 23:12:15.397, 2, 100, 0, 73429
2026/05/29 23:12:15.398, 3, 100, 0, 73477
2026/05/29 23:12:16.399, 0, 5, 0, 73429
2026/05/29 23:12:16.401, 1, 100, 0, 73475
2026/05/29 23:12:16.402, 2, 100, 0, 73429
2026/05/29 23:12:16.403, 3, 100, 0, 73477
2026/05/29 23:12:17.404, 0, 5, 0, 73429
2026/05/29 23:12:17.405, 1, 100, 0, 73475
2026/05/29 23:12:17.406, 2, 100, 0, 73429
2026/05/29 23:12:17.408, 3, 100, 0, 73477
2026/05/29 23:12:18.409, 0, 6, 0, 73429
2026/05/29 23:12:18.410, 1, 100, 0, 73475
2026/05/29 23:12:18.411, 2, 100, 0, 73429
2026/05/29 23:12:18.412, 3, 100, 0, 73477
2026/05/29 23:12:19.414, 0, 6, 0, 73429
2026/05/29 23:12:19.415, 1, 100, 0, 73475
2026/05/29 23:12:19.417, 2, 100, 0, 73429
2026/05/29 23:12:19.418, 3, 100, 0, 73477
2026/05/29 23:12:20.419, 0, 6, 0, 73429
2026/05/29 23:12:20.420, 1, 100, 0, 73475
2026/05/29 23:12:20.421, 2, 100, 0, 73429
2026/05/29 23:12:20.422, 3, 100, 0, 73477
2026/05/29 23:12:21.423, 0, 6, 0, 73429
2026/05/29 23:12:21.425, 1, 100, 0, 73475
2026/05/29 23:12:21.426, 2, 100, 0, 73429
2026/05/29 23:12:21.427, 3, 100, 0, 73477
2026/05/29 23:12:22.428, 0, 6, 0, 73429
2026/05/29 23:12:22.430, 1, 100, 0, 73475
2026/05/29 23:12:22.431, 2, 100, 0, 73429
2026/05/29 23:12:22.432, 3, 100, 0, 73477
2026/05/29 23:12:23.433, 0, 5, 0, 73429
2026/05/29 23:12:23.434, 1, 100, 0, 73475
2026/05/29 23:12:23.436, 2, 100, 0, 73429
2026/05/29 23:12:23.437, 3, 100, 0, 73477
2026/05/29 23:12:24.438, 0, 0, 0, 73429
2026/05/29 23:12:24.447, 1, 100, 0, 73475
2026/05/29 23:12:24.448, 2, 100, 0, 73429
2026/05/29 23:12:24.450, 3, 100, 0, 73477
2026/05/29 23:12:25.451, 0, 0, 0, 73429
2026/05/29 23:12:25.452, 1, 100, 0, 73475
2026/05/29 23:12:25.453, 2, 100, 0, 73429
2026/05/29 23:12:25.454, 3, 100, 0, 73477
2026/05/29 23:12:26.455, 0, 0, 0, 73429
2026/05/29 23:12:26.457, 1, 100, 0, 73475
2026/05/29 23:12:26.458, 2, 100, 0, 73429
2026/05/29 23:12:26.459, 3, 100, 0, 73477
2026/05/29 23:12:27.460, 0, 0, 0, 73429
2026/05/29 23:12:27.462, 1, 100, 0, 73475
2026/05/29 23:12:27.463, 2, 100, 0, 73429
2026/05/29 23:12:27.464, 3, 100, 0, 73477
2026/05/29 23:12:28.465, 0, 0, 0, 73429
2026/05/29 23:12:28.466, 1, 100, 0, 73475
2026/05/29 23:12:28.467, 2, 100, 0, 73429
2026/05/29 23:12:28.468, 3, 100, 0, 73477
2026/05/29 23:12:29.469, 0, 0, 0, 73429
2026/05/29 23:12:29.470, 1, 100, 0, 73475
2026/05/29 23:12:29.471, 2, 100, 0, 73429
2026/05/29 23:12:29.480, 3, 100, 0, 73477
2026/05/29 23:12:30.484, 0, 0, 0, 73429
2026/05/29 23:12:30.486, 1, 100, 0, 73475
2026/05/29 23:12:30.487, 2, 100, 0, 73429
2026/05/29 23:12:30.488, 3, 100, 0, 73477
2026/05/29 23:12:31.489, 0, 0, 0, 73429
2026/05/29 23:12:31.490, 1, 100, 0, 73475
2026/05/29 23:12:31.491, 2, 100, 0, 73429
2026/05/29 23:12:31.492, 3, 100, 0, 73477
2026/05/29 23:12:32.493, 0, 0, 0, 73429
2026/05/29 23:12:32.495, 1, 100, 0, 73475
2026/05/29 23:12:32.496, 2, 100, 0, 73429
2026/05/29 23:12:32.497, 3, 100, 0, 73477
2026/05/29 23:12:33.498, 0, 0, 0, 73429
2026/05/29 23:12:33.499, 1, 100, 0, 73475
2026/05/29 23:12:33.500, 2, 100, 0, 73429
2026/05/29 23:12:33.501, 3, 100, 0, 73477
2026/05/29 23:12:34.502, 0, 0, 0, 73429
2026/05/29 23:12:34.503, 1, 100, 0, 73475
2026/05/29 23:12:34.504, 2, 100, 0, 73429
2026/05/29 23:12:34.505, 3, 100, 0, 73477
2026/05/29 23:12:35.506, 0, 0, 0, 73429
2026/05/29 23:12:35.507, 1, 100, 0, 73475
2026/05/29 23:12:35.508, 2, 100, 0, 73429
2026/05/29 23:12:35.510, 3, 100, 0, 73477
2026/05/29 23:12:36.511, 0, 0, 0, 73429
2026/05/29 23:12:36.512, 1, 100, 0, 73475
2026/05/29 23:12:36.513, 2, 100, 0, 73429
2026/05/29 23:12:36.514, 3, 100, 0, 73477
2026/05/29 23:12:37.515, 0, 0, 0, 73429
2026/05/29 23:12:37.517, 1, 100, 0, 73475
2026/05/29 23:12:37.518, 2, 100, 0, 73429
2026/05/29 23:12:37.519, 3, 100, 0, 73477
2026/05/29 23:12:38.520, 0, 0, 0, 73429
2026/05/29 23:12:38.521, 1, 100, 0, 73475
2026/05/29 23:12:38.522, 2, 100, 0, 73429
2026/05/29 23:12:38.523, 3, 100, 0, 73477
2026/05/29 23:12:39.524, 0, 0, 0, 73429
2026/05/29 23:12:39.526, 1, 100, 0, 73475
2026/05/29 23:12:39.527, 2, 100, 0, 73429
2026/05/29 23:12:39.528, 3, 100, 0, 73477
2026/05/29 23:12:40.529, 0, 0, 0, 73429
2026/05/29 23:12:40.530, 1, 100, 0, 73475
2026/05/29 23:12:40.531, 2, 100, 0, 73429
2026/05/29 23:12:40.532, 3, 100, 0, 73477
2026/05/29 23:12:41.533, 0, 0, 0, 73429
2026/05/29 23:12:41.535, 1, 100, 0, 73475
2026/05/29 23:12:41.536, 2, 100, 0, 73429
2026/05/29 23:12:41.537, 3, 100, 0, 73477
2026/05/29 23:12:42.538, 0, 0, 0, 73429
2026/05/29 23:12:42.547, 1, 100, 0, 73475
2026/05/29 23:12:42.548, 2, 100, 0, 73429
2026/05/29 23:12:42.549, 3, 100, 0, 73477
2026/05/29 23:12:43.550, 0, 0, 0, 73429
2026/05/29 23:12:43.551, 1, 100, 0, 73475
2026/05/29 23:12:43.552, 2, 100, 0, 73429
2026/05/29 23:12:43.553, 3, 100, 0, 73477
2026/05/29 23:12:44.554, 0, 0, 0, 73429
2026/05/29 23:12:44.556, 1, 100, 0, 73475
2026/05/29 23:12:44.557, 2, 100, 0, 73429
2026/05/29 23:12:44.558, 3, 100, 0, 73477
2026/05/29 23:12:45.559, 0, 0, 0, 73429
2026/05/29 23:12:45.560, 1, 100, 0, 73475
2026/05/29 23:12:45.561, 2, 100, 0, 73429
2026/05/29 23:12:45.562, 3, 100, 0, 73477
2026/05/29 23:12:46.563, 0, 0, 0, 73429
2026/05/29 23:12:46.565, 1, 100, 0, 73475
2026/05/29 23:12:46.566, 2, 100, 0, 73429
2026/05/29 23:12:46.567, 3, 100, 0, 73477
2026/05/29 23:12:47.568, 0, 0, 0, 73429
2026/05/29 23:12:47.569, 1, 100, 0, 73475
2026/05/29 23:12:47.570, 2, 100, 0, 73429
2026/05/29 23:12:47.571, 3, 100, 0, 73477
2026/05/29 23:12:48.573, 0, 0, 0, 73429
2026/05/29 23:12:48.574, 1, 100, 0, 73475
2026/05/29 23:12:48.576, 2, 100, 0, 73429
2026/05/29 23:12:48.580, 3, 100, 0, 73477
2026/05/29 23:12:49.585, 0, 0, 0, 73429
2026/05/29 23:12:49.586, 1, 100, 0, 73475
2026/05/29 23:12:49.587, 2, 100, 0, 73429
2026/05/29 23:12:49.588, 3, 100, 0, 73477
2026/05/29 23:12:50.589, 0, 0, 0, 73429
2026/05/29 23:12:50.591, 1, 100, 0, 73475
2026/05/29 23:12:50.592, 2, 100, 0, 73429
2026/05/29 23:12:50.593, 3, 100, 0, 73477
2026/05/29 23:12:51.594, 0, 0, 0, 73429
2026/05/29 23:12:51.595, 1, 100, 0, 73475
2026/05/29 23:12:51.596, 2, 100, 0, 73429
2026/05/29 23:12:51.597, 3, 100, 0, 73477
2026/05/29 23:12:52.598, 0, 16, 0, 73429
2026/05/29 23:12:52.600, 1, 15, 0, 73475
2026/05/29 23:12:52.601, 2, 18, 0, 73429
2026/05/29 23:12:52.602, 3, 18, 0, 73477
2026/05/29 23:12:53.603, 0, 17, 0, 73429
2026/05/29 23:12:53.605, 1, 16, 0, 73475
2026/05/29 23:12:53.606, 2, 17, 0, 73429
2026/05/29 23:12:53.608, 3, 16, 0, 73477
2026/05/29 23:12:54.609, 0, 16, 0, 73429
2026/05/29 23:12:54.610, 1, 16, 0, 73475
2026/05/29 23:12:54.611, 2, 17, 0, 73429
2026/05/29 23:12:54.613, 3, 17, 0, 73477
2026/05/29 23:12:55.614, 0, 17, 0, 73429
2026/05/29 23:12:55.616, 1, 17, 0, 73475
2026/05/29 23:12:55.617, 2, 18, 0, 73429
2026/05/29 23:12:55.618, 3, 17, 0, 73477
2026/05/29 23:12:56.620, 0, 6, 0, 73429
2026/05/29 23:12:56.621, 1, 5, 0, 73475
2026/05/29 23:12:56.622, 2, 5, 0, 73429
2026/05/29 23:12:56.623, 3, 5, 0, 73477
2026/05/29 23:12:57.625, 0, 0, 0, 73429
2026/05/29 23:12:57.626, 1, 0, 0, 73475
2026/05/29 23:12:57.627, 2, 0, 0, 73429
2026/05/29 23:12:57.628, 3, 0, 0, 73477
2026/05/29 23:12:58.630, 0, 15, 0, 60369
2026/05/29 23:12:58.631, 1, 16, 0, 69395
2026/05/29 23:12:58.636, 2, 0, 0, 73429
2026/05/29 23:12:58.637, 3, 67, 15, 15337
2026/05/29 23:12:59.645, 0, 0, 0, 5881
2026/05/29 23:12:59.647, 1, 0, 0, 5879
2026/05/29 23:12:59.649, 2, 0, 0, 73429
2026/05/29 23:12:59.650, 3, 0, 0, 5993
2026/05/29 23:13:00.651, 0, 0, 0, 5881
2026/05/29 23:13:00.652, 1, 0, 0, 5879
2026/05/29 23:13:00.653, 2, 0, 0, 73429
2026/05/29 23:13:00.654, 3, 0, 0, 5993
2026/05/29 23:13:01.656, 0, 0, 0, 5881
2026/05/29 23:13:01.657, 1, 0, 0, 5879
2026/05/29 23:13:01.658, 2, 0, 0, 73429
2026/05/29 23:13:01.659, 3, 0, 0, 5993
2026/05/29 23:13:02.660, 0, 0, 0, 5881
2026/05/29 23:13:02.662, 1, 0, 0, 5871
2026/05/29 23:13:02.663, 2, 0, 0, 73429
2026/05/29 23:13:02.664, 3, 0, 0, 5993
2026/05/29 23:13:03.665, 0, 0, 0, 5873
2026/05/29 23:13:04.696, 1, 0, 0, 3
2026/05/29 23:13:05.706, 2, 0, 0, 3
2026/05/29 23:13:05.708, 3, 0, 0, 5881
2026/05/29 23:13:06.711, 0, 0, 0, 3
2026/05/29 23:13:07.204, 1, 0, 0, 3
2026/05/29 23:13:07.205, 2, 0, 0, 3
2026/05/29 23:13:07.207, 3, 0, 0, 5881
2026/05/29 23:13:08.208, 0, 0, 0, 3
2026/05/29 23:13:08.209, 1, 0, 0, 3
2026/05/29 23:13:08.211, 2, 0, 0, 3
2026/05/29 23:13:08.213, 3, 0, 0, 5873
2026/05/29 23:13:09.214, 0, 0, 0, 0
2026/05/29 23:13:09.215, 1, 0, 0, 0
2026/05/29 23:13:09.217, 2, 0, 0, 0
2026/05/29 23:13:09.219, 3, 0, 0, 5849
2026/05/29 23:13:10.220, 0, 0, 0, 0
2026/05/29 23:13:10.528, 1, 0, 0, 0
2026/05/29 23:13:10.529, 2, 0, 0, 0
2026/05/29 23:13:10.531, 3, 0, 0, 0
